Date,Close/Last,Volume,Open,High,Low
03/30/2020,$102.925,19242,$100,$108.4,$100
03/27/2020,$106.82,10135,$101.25,$111.25,$101.25
03/26/2020,$106,6755,$100.075,$107.62,$96
03/25/2020,$102.5,7503,$100.538,$108.75,$97.8
03/24/2020,$98.035,14709,$88.39,$100.8,$88.39
03/23/2020,$84.53,17582,$85.83,$92.865,$84.25
03/20/2020,$92.56,10295,$86.523,$95.89,$83.43
03/19/2020,$93.9,18294,$88.375,$94,$86.5
03/18/2020,$104.8625,11915,$98.25,$115,$98.25
03/17/2020,$110.15,16660,$109.25,$114,$104.25
03/16/2020,$111.33,9156,$104,$116.7,$104
03/13/2020,$123.94,33923,$121.75,$127.3,$119.29
03/12/2020,$122,36904,$122.5,$133.4999,$120.45
03/11/2020,$140.71,11644,$144.0625,$144.0625,$136
03/10/2020,$144.84,15445,$140.5,$149.49,$140.5
03/09/2020,$138.145,4724,$137,$142.11,$136.54
03/06/2020,$148.18,9836,$147.965,$150.27,$145.5
03/05/2020,$155.345,5038,$153,$155.99,$153
03/04/2020,$159.95,11589,$159.415,$161.24,$156.99
03/03/2020,$161.295,11364,$160.54,$165.46,$160.5
03/02/2020,$160.01,7095,$160.915,$166.12,$155.03
02/28/2020,$158.41,13339,$154.25,$160.22,$154.25
02/27/2020,$164.13,3748,$166.225,$168.05,$162.37
02/26/2020,$170.9,4967,$167.75,$173,$167.75
02/25/2020,$166.64,6842,$166.62,$171.84,$166.1
02/24/2020,$169.25,2750,$171.125,$172.5,$167
02/21/2020,$174.75,3216,$169.52,$174.8,$169.52
02/20/2020,$172.4,2873,$171.11,$176.145,$171.11
02/19/2020,$179.17,4927,$175.8,$179.23,$175.8
02/18/2020,$179.84,2702,$176.81,$182.265,$176.81
02/14/2020,$183.65,3937,$185.41,$185.41,$181.13
02/13/2020,$184.605,2832,$182.17,$186.415,$182.17
02/12/2020,$181.6,5327,$179.06,$188.04,$179.06
02/11/2020,$189.08,3588,$185,$189.75,$185
